text
sumitkadei i dont think gully boy will cross 100 crores
so excited for the release of gully boyneight mile like experience for sure nx98x83
sumitkadei how can gully boy collect 100+ dont you think it will come under 200+ bracket 
gully boy music launch on 24th january in mumbai x94xa5
aliaa08 aliaa08 love your work and i wish gully boy make a history and you will be get a best actress filmfare award againnlove u x98x98
dembouzled from gully boy to gaali boy to sunny boy
apna time aayega from gully boy is a good song man x91x9dxa4xefxb8x8f
cant wait for gully boy gullyboytrailer
gabbbarsingh valentine or gully boy 
lalitkasde1 jyothigv__ ill be in cinema watching gully boy and throwing popcorn ka dabba on couplesxa4xa3xa4xa3xa4xa3xa4xa3xa4xa3x98x84x98x8ex98x8ex98x8exa4x98xa4x98xa4x98xa4x98 gullyboy
harounrashid2 u are absolutely right our pm in meetings looks like a gully boy having no charisma
nupursharmabjp they think bcoz of his mental condition he is still 16 years gully boyx98x81
ranveerofficial shashankkhaitan ranveeriansfc sir do you think your gully boy can break the record of simmba
ranveerofficial viviandivine naezythebaa best wishes for your film gully boy  waiting anxiously for its release
gully__boy no but thecedar is a solid
gully boy looks really good
maijunaid m tey pokemon or gully boy
mavado_gully dancehall prophecy x94xa5x94xa5x94xa5nfather god  x8cx8fxbex8cx8fxbex8cx8fxbex8cx8fxbe
gully boy is most awaited gem
why soulja boy look like gully bop so
_banarasiya_ karanjohar sanyamalhotra07 nawazuddin_s riteshbatra neither is gully boy than why the biasoh yes alia bhatt
gully boy promotions kab honge x98xa9x98xa9 aliaa08 ranveerofficial
any all ages house shows happenin tonight
alia_stan badly waiting for gully boy album x88x88x88
ranveer singh and gully boy director zoya akhtar papped at a dubbing studio view pics
indomitablervs did they misspell gully boy if there was anything caller buzz for a film it has been for this movie
21centurybts as expected so its localised not just on the basis of content (i checked gully boy but also on the basis of area views
javerias gully boy se impressed hu
cant wait for gully boy
aliaa08 kalank brahmastra gully boyin which movie your role was more prominent 
as promising as gully boy looks it comes at the risk of all the cringe insta post captions that will inevitably follow
back to roots excited to be working on songs and score for gully boy gullyboy
taran_adarsh the man who gave him 200cr (singhamnnwill destroy his gully boy by releasing his biggie next week
ranveerofficial viviandivine naezythebaa filmy gully boy vs real gully boy
kumarharsha2212 +1nim just trying to imagine the boom in indian rap/hip-hop scene after gully boy release
watching divine perform live just 10 days before gully boy release x8cx8fxbbx98x8ex94xa5 gullygang gullyboy
ranveercafe69 cafe petition to change your name to gully boy ka cafe now x98x89
damn this gully boy song
gully__boy i hope youre okay
wionews anupampkher u guys must be living under a rock if gully boy is not in the list
ranveers_ i think as young khilji right at the end of 2017 before he changed his look for gully boy
this and gully boy 2019s looking good so far
gully boys trailer is interesting
ranveerofficial viviandivine naezythebaa still you r in gully boy characterxa4x98x82
have a strong feeling that just like rockon gully boys album will be loved amp remembered for years to come ngullyboy
ranveerofficial viviandivine naezythebaa gully boy
the car was moving too fast but was driving around last night and saw some random guy on a bike ahead in a gully boy hoodie gullyboyxa4x98x8fxbc
ranveeriansfc viviandivine naezythebaa gully boy - ranveer sir
gxlmxhxr sorry took so long congos on big role in gully boy
so 8 mile was based on eminem and hence was dope af whos life is gully boy based on raproyalty
x90x8d jo might be the worst thing to happen to bw  i wish gully boy didnt have alia in it ughh tolerating baap beti  xa4xae
jayant_devils gully boy x8c
carlympls oh wow i always forget abt the acidity thats probably actually it cause im a reflux queen
i really want a hit for zoya nand esp for gully boy to be a hit it could change the lives of many indie artists x8f
someone asked me out for gully boy and im taking my brother with me this will be cool ((
pushkarlfc from gully boy is it
scaryhairyman the real gully boy
alia bhatt proving thats shes really versatile especially in gully boy kudos to her x91x8fx8fxbbx91x8fx8fxbbx91x8fx8fxb
gully__boy saw the image in insta  thats not too bad  doesnt mean it doesnt suck massively but im glad youre okay
gully__boy good  whats the status of the car
mattmcneilshow im good thanks for checkin
gully__boy are you okay
made it to soundcheck tho
just crashed my car right before soundcheck lol love my life rn
sohamrockstrent faroutakhtar happy birthday the most talented actor my favourite faraha akhtar really exited for gully boy x98x89
tiaraheja not looking forward to gully boy
why do i have a feeling that ranveerofficial gully boy is just a desi version of our bts_twt  suga x98x85x98x85x98x85
gully boy kind of looks like an 8 mile rip-off  judging from its trailer
buttandbutter i am just helping you with a reply- arey gully boy tum
jooniemonnipooh if this is from gully boy then yes when i saw the trailer i thought many things looked verysimilarinspired
sarcasm_taken gully boy
tiaraheja ure just 13 x98x9d watch gully boy on this valentines day with family x98x82x98x9
if twitter cant tell soulja boy trolling then ive underestimated the drake hate
mrvijayvarma ftiiofficial jaiahlawat all the best for gully boy and 83 bhaiyoure gonna kill it in with ranveer x9dxa4
okay guys what is your prediction for gully boy opening at the box office
gully boy is genuinely the plastic version of 8 mile
aintyourpikachu x98x82x98x82 kon ye gully boy
gully boy looks like ranveers rockstar all the crazy madness should be there in his acting
nigga said drake first song was miss me someone take the crack from soulja boy
49shadesofcray and gully boy looks good too
this photo of ranveer singh with the original gully boy naezy is giving us major gangsta vibes
bombaytimes ranveerofficial shahidkapoor war gully boy now is a hit machinen d other only a flop repeatation
shahrukhdevdas gully boy x92xaax92xaax92xaa
those of you who are listening to apnatimeaayega and dont know about divine  hes the actual gully boy 
ranveerofficial naezythebaa gully boy
i tried listening to gully boy songs  but that is instead making me listen to bts and bigbang more i am trying to understand my mind lmao
gully boy and gully bai dono super hit hai boss x91x8cx8fxbb gullyboy ranveerofficial x8cx8fxbb  gullybai girliyapa tvf
iprince55 pratyush_raj_ ladki_anjani_si mukta_priya mamtaparmar19 shirin_afruj gully boy dont spoil kidsx84
hirawahid4 x98x8dx98x8dx98x8dxa5xb3xa5xb3xa5xb3xa5xb3ntumne gully boy ka trailer dekha
ranveerofficial naezythebaa flop hoga gully boy
ranveerofficial naezythebaa gully boy
head_masta komalrautela  gully boy
please add subtitles to the gully boy song apnatimeaayega for oversease fans nriteshsidhwani faroutakhtar excelmovies
2019 gonna be aliaa08 s year with gully boy kalank and brahmastra
harshjani19 ranveerandrowdy no buzz for gully boy lollllllllll
ranveer singh ur looks and u singing the rap is hot as fuck x94xa5x94xa5x94xa5 x94xa5 in gully boy ranveerofficial ngullyboy
its_badshah it will be a big surprise if gully boy doesnt feature a song by badshah
chansslut the lyrics are so good gully boy is gonna be epic
when ranveerofficial meets ravishastriofc the headline will bengully boy meets talli boynnpj
askrishabh gully boy looks more promising
taran_adarsh and gully boy will be flpi
jalajboy gully boy
for some reason i am unable to take ranvir singhs angst seriously in gully boyguess we all know why that is given the recent events
ranveer singh is seriously god sent nngah damn gully boy sounds freaking dope
the best thing about gully boy is that theres no flashy make-up n its rawngullyboy
oggarane snehasrao1623 gully boy
what it says  gully boynwhat i read  sasta 8 mile
lita92fd rujooz gully boy deserves
lovelydutta6 i have no idea usually they have them early in the year dont they prob should have one during gully boy promotions
shanaticdamini perfectlyadnan no no i meant the rapper onegully boyx98xb6
sirjadeja gully boy apna time 
todd_gully how tall was barry sanders boy loved whatch him play broncos fan here dont think john elway would take him he loves big qbs
ranveerofficial rapping in gully boy is giving me actor goals x8cx8fxbd
gully__boy oh nooo(
when will i accept that coffee is just not for me
aa films is handling gully boy distribution this film will be a hit
zainifatima2 gully boyx94xa5x94xa5x94xa5x94xa5x94xa5x94xa5x94xa5
yoursillage i dont wanna admit but i liked the trailer of gully boy too much to do that lmao
srksappleboy farah hinted during gully boy launch
kyaukhaadlega the gully boy rishabh pant has to wait then till the khan is done
those going gaga over gully boy dont you know that mard ko dard nahi hota releases in 2019 tell us vasan_bala 
if youre not using gully boys hype to your advantage then youre dumb asfnnhere hold this l
my favorite way to start my day is by cleaning with my roomies
ranbir s rockstar alienating ranveer s gully boy pulls in justsaying
i am excited for these bollywood movies of 2019nngully boyndrive ( also depends on trailernnquote with yours
gully boy ranveer singh and alia bhatt cant get enough of the song apna time ayega watch
lita92fd malhari0fficial ok so can you suggest me name for gully boy adix98x82x98x85
gully boy teaser is pure class i  loove it lt3 its been a week im still not over it x98x8dx98x8dx98x8dx98x8dx98x8dx98x8d
holy moly x9capna time ayegax9d from gully boy is so good i think i like hindi rap now
kishen_das gully boy
kishen_das gully boy thala
gully boy is da bomb apnatimeayega onloop
really excited for gully boy been a big fan of divine viviandivine xa5xefxb8x8f
i dont know why suddenly gully boy took me back to outlandish have been listening to them on loop since yesterday
filmfare gully boy x98x8e
cheesepattymami still more than ive said about it soooooo we all know the real gully boy fan
devil05474964 beingabhi_jha _kunal_ad rajksdhoni7 obaidurrahamann being_rdx18 ayanmal61838604 safizubir awesome gully boy
amitbhawani triprazer gully boy amit xa4xa3
khanye77 u can watch gully boy on the 14th if you dont find him
gully boy songs are fab
is vivianbhau fernades a muslim nnis gully boy made on divine or dawood nnreligious sympathy gain krega to koi dhopdeinga na
excitement levels -nngully boy - 7/10nnavengers endgame - 9/10nngame of thrones season 8 - 1000/10nngot gameofthrones
dsk_talks saw your review of gully boy and i am so impressed by you x98x8dx98x8dyou are so honest and i wish all of your dreams come true xa5xb0x92x95x92x96
filmfare gully boy
nadaanparindey_ i was thinking about the same thing gully boy is a big filmand ranveer singh his film is always a big thing in bollywood
ranveer singh i can play a bloodthirsty villain a cop and the voice of the streets in gully boy
3 days after gully boy trailer and already all my students have their hoods up after school
gully__boy its what ive gone with and its worked so far
i simply just cannot wait to watch gully boy
gully__boy i think ur on 2 something
20iran20 _khilji_ taran_adarsh monkey singh coming with gully boy 500cr confirm x8cx8cx8c
gully boy and eminems 8 mile nsimilarities xa7x90x91x8f
taran_adarsh true content is the king now a days gully boy is coming for the win
maybe were the normies and theyre the weird ones
filmfare gully boy
filmfare gully boy
gully boy (2019 x98xb1x98xb1x98xb1nrespeto/8 mile bollywood version
gully__boy thats the stuff helped end a chain of sores that lasted months blech
rfinz omg the topical kind me too i love that shit thats why i gotta go back
aaliasarahhh aliaa08 yess sad ((( u cant watch gully boy also na
gully__boy oob havent had a bad time because of them in a while but they gave me steroids once to try to clear them out
i will be disappointed if ranveer singh does not dance to main deewana main deewana aise janne na dunga jana in gully boy
gully boy is the second film of aliaa08 which will premiere at berlin film festival nn 1 month to gully boy
mikaylafischer la crosse doesnt breed the cultured
4thcurtis i was just shitting on ryan murphy like minutes before you tweeted this
all i have to say is ranveerofficial is beyond words npadmavat x94gt simba x94gt gully boynthree completely different characters back to back
supriyaambawad1 gully boy screening t-t
kirtishbhat vinaynaresh gully boy
curious_addi saruban11 ranbirkapoor_4u harshitrk1 dnt say after feb gully boy rocked due to zoya aktar
gully boy has given birth tontully boynbully boynchilly boynlully boynno-lully boynbc ho gaya bss
something about andy warhol and x9chis girlsx9d doesnt sit well with me can someone expand on this so i dont have to lol
fuck valentines day n14th fab gully boy scene set hai
ranveer sings 4 songs for gully boy 
release gully boy merchandise as soon as possible please ritesh_sid faroutakhtar ranveerofficial zoyaakhtar
gully__boy why down
kapilianjb tkss shoot for gully boy
ranveer singh is so energetic that he can make anything electrifying i wasnt a rap fan but gully boys trailer has my heart
gully boy s trailer is dope cant wait for its release
ranveerofficial you are creating a lot of noise here in london  especially with gully boy nice work x98
apna time aayega from gully boy undoubtedly inspired by the dialogue from raees apna time shuru
hi i am in love with the two guys rapping in the beginning of the gully boy trailer
can i just skip to the 14th of february please when i finally watch gully boy
itshammadd it should be main toh gully boy tak 3-4 movies dekh chuka rahunga x98x82
weirdlyprobable i thought my first film in theatres this year would be kalank or avengers but now it will be gully boy
bb11jit bharat_148 thats gully boy 
everything about gully boy seems overrated already
weirdlyprobable what is this gully boy 
ciiimonex _dp_rk_ i muted you after the gully boy trailer i think
gully boy x91x8c
miqbalkhan ranveerofficial ranveer sir should watch gully bai feats gully boy its hilarious x91x8dx98x82x98x82
i am addicted to apna time aayega amp asli hip hopnn1 month to gully boy
gully boy ke trailer se obsession ho gayi
rajveerrvsfan kameenex98xadx98x82x98x82nn1 month to gully boy
naikhere yup i agreebut this time kabir is coming something special just waita true pan india movienn1 month to gully boy
daring_devgn x94xa5x94xa5x94xa5nn1 month to gully boy
wait is gully boy cultural appropriation o_o fucking loving that rap tho
khushibhattdvn heylo khuchix98x82x98x98n1 month to gully boy
have seen 3 spoofs of gully boy trailer already
first time i have valentines plans d that too with my constant pyaar n1 month to gully boy
love you ranveerofficial x9dxa4x9dxa4x9dxa4n1 month to gully boy
why arent we trending with hashtag is more easy x98x85nnext time plssn1 month to gully boy
i am excited for azadi song n1 month to gully boy
aliaa08 ranveerofficial cant wait for it now this one is going to be amazing x8cx96xa4 n1 month to gully boy
1 month to gully boy x92x83
just a month to gonn1 month to gully boynranveerofficial aliaa08 nexcited
next time we will trend with hashtag n 1 month to gully boy
if anybody got alias kalank lookplease dm megod tumhara bhala karegax98xadx98xadx98xadn1 month to gully boy
xe1xb4xb3xe1xb5x81xe1xb4xb8xe1xb4xb8xe1xb5x9e xe1xb4xaexe1xb4xbcxe1xb5x9e xa4x98nn1 month to gully boy
shreyajha_29 aliasshivani main rajaaaaaax98x8dx98x8dx98x8dnn1 month to gully boy
gonna listen to apna time aaega on loop tonight x94xa5n1 month to gully boy
asyabhatt aliasshivani x9dxa4x9dxa4x9dxa4x9dxa4 1 month to gully boy
20iran20 i was planning to watch thatnnow will surely watch it asapnn1 month to gully boy
cant wait for gully boy nn1 month to gully boy nranveerofficial aliaa08
somethingdeepv1 cant wait xa5xefxb8x8fx8cn1 month to gully boy
watched baazar last nightndecent one time entertainernn1 month to gully boy
malhari0fficial 1 month to gully boy
malhari0fficial haan bhainn1 month to gully boy
somethingdeepv1 i love that one n1 month to gully boy nahi use kiya lol
ayanhrx iakshay_hr ranveerofficial ihrithik i love that movie you will like gully boy  in that case if you like niche artsy movies
am i the only one who is not at all excited for gully boyx84x84nni am feeling toooo awkward to say but i mean it x98x90xa4x95
aliasshivani ciiimonex 1 month to gully boy
rajveerrvsfan indomitablervs happy new year bhi dekh le bhai classic work of farah khannn1 month to gully boy
rajveerrvsfan lolll bhai baksh denn1 month to gully boy
alia_stan 1 month to gully boy
alia_stan behen x98x82x98x82x98x82x98x82n1 month to gully boy
indomitablervs study hardnboht hardnn1 month to gully boy
yourstrulymann x9dxa4x9dxa4n1 month to gully boy
varunsqueen yesssn1 month to gully boy
_apeksha08 what nwhat nwhat nin brishti style (aka ekta kapoor serial heroine of our fandom n 1 month to gully boy
aliasshivani ciiimonex x98xa2x98xadn1 month to gully boy
alia_stan iske aage ka lyrics mein bhool gayin1 month to gully boy
_apeksha08 omigaawdn1 month to gully boy
shreyajha_29 aliaa08 totes  x92x83n1 month to gully boy
khushibhattdvn im fine too x8cnn1 month to gully boy
khushibhattdvn haa toh trend ke time kya kroon n 1 month to gully boy
khushibhattdvn ciiimonex kaisi hon1 month to gully boy
aliasshivani haha trueenn1 month to gully boy
i forgot we had a trend x98xb1n1 month to gully boy
alia_stan x98xb9x98xb9x98xb9x98xb9x8fx8fx8fn1 month to gully boy
yourstrulymann im fine hows you n1 month to gully boy
aliasshivani of you lmaoooo 1 month to gully boy
ciiimonex naina341 aliasshivani arre x98x82nshivani tera to bad luck hi kharab haix98xadn1 month to gully boy
aliasshivani tu single hai nn1 month to gully boy
varunsqueen yesnjealous ho n1 month to gully boy
khushibhattdvn hinn1 month to gully boy
khushibhattdvn how are you khushi  nn1 month to gully boy
khushibhattdvn how i am rting your tweets though n 1 month to gully boy
aliasshivani ciiimonex thank god x98x9enhiix98x8dn1 month to gully boy
yourstrulymann hello x98x8dn1 month to gully boy
mynameiskalai ranveerofficial only he can  mindblowing  1 month to gully boy
aliasshivani sadly no 1 month to gully boy
varunsqueen i know imn1 month to gully boy
khushibhattdvn hello x8bnn1 month to gully boy
shreyajha_29 ranveerofficial aliaa08 love this tweet x9dxa4xefxb8x8fn1 month to gully boy
varunsqueen _aliasbae aliaa08 ranveerofficial woohoonn1 month to gully boy
say hi to me x98xadn1 month to gully boy
ciiimonex aliasshivani someone say hi to me x98xa2n1 month to gully boy
indomitablervs to you too n1 month to gully boy
rajveerrvsfan ha bhai x98x82nn1 month to gully boy
ciiimonex aliasshivani shreyajha_29 xa4xa3xa4xa3xa4xa3 1 month to gully boy
mynameiskalai 1 month to gully boy
guys trending at 6th position fast top 3 mein lana hai 1 month to gully boy apnatimeaayega
indomitablervs yay x92x83n1 month to gully boy
ranveerlogy ranveerx94xa5alia nn1 month to gully boy
naina341 aliasshivani shreyajha_29 imm hereeeee x98x8dnn1 month to gully boy
rajveerrvsfan ja be saalex98x82x98xadx98xadx98xadx98x82x98x82nn1 month to gully boy
1 month to gully boy nnthats it thats the tweet nnps - singles going to have a good valentines this year x98x8c
shreyajha_29 20iran20 ranveerofficial aliaa08 waah kya tweet haix91x8cnn1 month to gully boy
leelasinghlove yes especially the first picture i wanna hug murad  xa5 nn1 month to gully boy
alia bhatt will come for everyone wigs with gully boy nn 1 month to gully boy
a film thats gonna surpass my expectations xadx90xefxb8x8fnn1 month to gully boy
humesha 6th 7th pe hi reh jata hai x98x92n1 month to gully boy
ranveerhero yes yes mere bhainn1 month to gully boy
khushibhattdvn yahi hoon trend kr rhi dikh nhi rha n 1 month to gully boy
khushibhattdvn congratulations khushix91x8cnwe have done it againx91x8fnn1 month to gully boy
asli hip hop se milaye hindustan ko nn1 month to gully boy
alia_stan ab hua hai n1 month to gully boy
__stormbreaker or cheat india chali tonor fir gully boyx98x82x98x82x98x82
apnatimeaayega x92xa5nn1 month to gully boy
where are you alia_stan n 1 month to gully boy
we started the year with a trend and will end the year with a trend as well because alia have 3 releases this year nn 1 month to gully boy
varunsqueen x91xb9 1 month to gully boy
aliasshivani okay madam n 1 month to gully boy
aliasshivani haha very funnyn1 months to gully boy
trend horann1 month to gully boy
somethingdeepv1 mynameiskalai 14 feb is thursday not friday n 1 month to gully boy
shreyajha_29 aliaa08 ranveerofficial totallyx9dxa4n1 month to gully boy
till now i was using twitter emojis and not my device emoji x98x9dx86n 1 month to gully boy
1 month till we get to experience yet another incredible performance by aliaa08 x98x8en1 month to gully boy
varunsqueen whyn1 month to gully boy
varun_dvn baby shonax92x95n1 month to gully boy
we have only one release this yearx98xb9xefxb8x8fn1 month to gully boy
aliasshivani irony 1 month to gully boy
